Song Year,album,artist,genre,track_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,mood,energy_level,positivity_level,Ratings
2015,Coltrane Plays The Blues,John Coltrane,Jazz,Mr. Knight,0.601,0.524,451333,0.305,0.279,G#,0.0946,-16.051,1,0.0402,91.061,4,0.191,Sentimental,-2,0,Very Good
2015,Moanin' (The Rudy Van Gelder Edition),Art Blakey,Jazz,Moanin',0.804,0.612,570720,0.493,0.266,D,0.202,-8.589,0,0.0467,126.358,4,0.484,Sentimental,-2,0,Very Good
2015,Money Jungle,Duke Ellington,Jazz,Very Special - 2002 Digital Remaster,0.499,0.59,266133,0.549,0.00244,E,0.212,-9.221,1,0.0255,95.355,4,0.706,Sentimental,-2,0,Very Good
2015,Time Out,The Dave Brubeck Quartet,Jazz,Take Five,0.5,0.447,324680,0.189,0.000742,G,0.0524,-17.987,0,0.0396,173.591,5,0.653,Sentimental,-2,0,Very Good
2015,April In Paris,Count Basie,Jazz,Corner Pocket,0.743,0.515,315000,0.329,0.0708,D#,0.0493,-11.935,1,0.0391,137.825,4,0.758,Lively,1,2,Very Good
2015,Art Pepper Meets The Rhythm Section (OJC Remaster),Art Pepper,Jazz,Birk's Works,0.159,0.687,259587,0.401,6.88E-05,A#,0.11,-13.581,1,0.0738,78.719,4,0.629,Sentimental,-2,0,Very Good
2015,Genius Of Modern Music: Vol. 1,Thelonious Monk,Jazz,Ruby My Dear - 1998 - Remaster,0.875,0.553,190467,0.317,0.00955,A#,0.102,-13.658,1,0.0343,72.518,4,0.169,Sentimental,-2,0,Very Good
2015,Atlantic Jazz - Great Moments In Jazz,Art Blakey & The Jazz Messengers,Jazz,In Walked Bud,0.723,0.639,395667,0.216,0.00939,F,0.276,-18.879,1,0.0698,90.293,4,0.426,Sentimental,-2,0,Very Good
2015,Know What I Mean?,Cannonball Adderley,Jazz,Toy,0.676,0.637,306627,0.411,0.00654,E,0.0777,-11.118,1,0.0382,122.551,4,0.71,Lively,1,2,Very Good
2015,Time Out,The Dave Brubeck Quartet,Jazz,Blue Rondo à la Turk,0.786,0.59,403920,0.281,0.0602,E,0.0979,-17.507,0,0.0457,113.959,4,0.561,Sentimental,-2,0,Very Good
2015,Open Sesame (The Rudy Van Gelder Edition),Freddie Hubbard,Jazz,One Mint Julep - 2002 Digital Remaster;The Rudy Van Gelder Edition,0.414,0.557,364000,0.473,2.91E-05,D,0.0671,-9.441,0,0.0311,132.245,4,0.476,Sentimental,-2,0,Very Good
2015,The Blues And The Abstract Truth,Oliver Nelson,Jazz,Stolen Moments,0.884,0.536,526827,0.249,0.854,A,0.123,-14.381,0,0.0431,116.289,4,0.35,Sentimental,-2,0,Very Good
2015,Duke Ellington & John Coltrane,Duke Ellington,Jazz,In A Sentimental Mood,0.951,0.47,258227,0.244,0.0509,G,0.109,-13.608,0,0.0335,108.154,4,0.264,Sentimental,-2,0,Very Good
2016,Wrapped Tight,Coleman Hawkins,Jazz,Bean's Place,0.867,0.669,176613,0.259,0.0174,D,0.161,-13.269,1,0.0291,119.088,4,0.355,Sentimental,-2,0,Very Good
2016,Milestones,Miles Davis,Jazz,Milestones,0.442,0.553,342067,0.546,0.000514,F#,0.167,-7.459,0,0.0341,118.215,4,0.7,Lively,1,2,Very Good
2016,The Best Of Thelonious Monk,Thelonious Monk,Jazz,Straight No Chaser,0.832,0.473,177840,0.525,7.71E-05,D,0.337,-12.86,0,0.0763,166.523,3,0.772,Lively,1,2,Very Good
2016,The Best of The Maytals,The Maytals,reggae,54-46 Was My Number,0.158,0.68,190493,0.373,1.47E-05,A,0.0725,-7.26,1,0.137,160.798,4,0.677,Cool,-1,-1,Very Good
2016,Revelation Part 1: The Root Of Life,Stephen Marley,reggae,Break Us Apart,0.0371,0.66,225333,0.603,0,F#,0.174,-5.816,0,0.438,122.161,4,0.687,Energizing,2,0,Very Good
2016,Welcome to Jamrock,Damian Marley,reggae,Welcome To Jamrock,0.0208,0.835,213200,0.661,0,E,0.449,-6.502,0,0.333,76.723,4,0.753,Cool,-1,-1,Very Good
2016,Morning Is Coming (with Shaggy),Sting,reggae,Morning Is Coming (with Shaggy),0.195,0.761,191322,0.668,0,E,0.0612,-7.807,1,0.265,79.959,4,0.938,Cool,-1,-1,Very Good
2016,Bob Marley 3CD,Bob Marley & The Wailers,reggae,Buffalo Soldier,0.137,0.932,257440,0.462,7.91E-06,F#,0.0654,-8.664,1,0.284,124.122,4,0.749,Cool,-1,-1,Very Good
2016,War Ina Babylon (Expanded Edition),Max Romeo,reggae,Chase The Devil,0.183,0.818,206307,0.623,0,B,0.0829,-6.158,1,0.251,150.585,4,0.735,Cool,-1,-1,Very Good
2016,Exodus (Deluxe Edition),Bob Marley & The Wailers,reggae,Three Little Birds,0.0111,0.814,180267,0.482,1.57E-06,F#,0.0476,-10.493,1,0.0588,148.404,4,0.615,Cool,-1,-1,Very Good
2016,Fally Lover,Johnny Osbourne,reggae,Ice Cream Love,0.21,0.74,203400,0.687,1.82E-05,E,0.109,-6.608,0,0.278,73.083,4,0.782,Energizing,2,0,Very Good
2016,Art And Life,Beenie Man,reggae,Girls Dem Sugar - Feat. Mya,0.118,0.603,257893,0.782,0,B,0.363,-4.832,1,0.162,124.303,5,0.731,Energizing,2,0,Excellent
2016,Police In Helicopter,John Holt,reggae,Police In Helicopter,0.0331,0.686,219160,0.652,8.34E-06,F#,0.0578,-7.586,0,0.111,141.185,4,0.503,Cool,-1,-1,Excellent
2016,Red Pond,Junior Kelly,reggae,Nuthin' Wrong With The World,0.172,0.699,251507,0.82,0,G#,0.465,-4.027,0,0.246,146.955,4,0.931,Cool,-1,-1,Excellent
2016,In The Dark,Toots & The Maytals,reggae,54-46 Was My Number,0.177,0.687,204027,0.361,0,A,0.0721,-9.693,1,0.0538,161.134,4,0.578,Cool,-1,-1,Excellent
2016,The Best Of Big Mountain,Big Mountain,reggae,"Baby, I Love Your Way",0.0528,0.651,249520,0.747,0,A#,0.207,-7.269,0,0.0699,147.518,4,0.776,Cool,-1,-1,Excellent
2016,Blackheart Man,Bunny Wailer,reggae,Dream Land,0.36,0.807,165893,0.494,0.00983,D#,0.044,-13.028,1,0.19,146.07,4,0.96,Cool,-1,-1,Excellent
2016,Survival,Bob Marley & The Wailers,reggae,One Drop,0.113,0.901,231773,0.472,1.00E-05,A,0.152,-7.365,1,0.231,121.242,4,0.828,Cool,-1,-1,Excellent
2016,Classic Reggae: The Universal Masters Collection,Gregory Isaacs,reggae,Night Nurse,0.0405,0.826,244933,0.294,0.0384,E,0.0309,-14.54,1,0.164,74.582,4,0.937,Cool,-1,-1,Excellent
2016,Reggae Reggae (International Version),Rihanna,reggae,"You Don't Love Me (No, No, No)",0.00626,0.688,259600,0.64,2.72E-06,B,0.073,-7.044,1,0.0728,84.003,4,0.63,Empowering,0,1,Excellent
2016,Live at Stubb's,Matisyahu,reggae,King Without a Crown - Live,0.0876,0.604,288600,0.771,0,A,0.716,-6.591,0,0.0609,94.161,4,0.7,Cool,-1,-1,Excellent
2016,Night Nurse,Gregory Isaacs,reggae,Cool Down The Pace,0.0887,0.87,315027,0.266,0.0217,G,0.0709,-15.559,1,0.264,76.37,4,0.929,Cool,-1,-1,Excellent
2016,Legend (The Definitive Remasters),Bob Marley & The Wailers,reggae,Could You Be Loved,0.372,0.913,237133,0.724,0.000201,A,0.0824,-8.527,1,0.105,103.33,4,0.748,Energizing,2,0,Excellent
2016,Reggae Anthology: Sweet Reggae Music (1979-84),Barrington Levy,reggae,Here I Come,0.161,0.582,217200,0.663,0,C#,0.198,-6.547,0,0.0828,170.82,4,0.695,Cool,-1,-1,Excellent
2016,Good Vibes - The Very Best of Laid Back,Laid Back,reggae,Sunshine Reggae - Original Mix '82,0.101,0.704,257667,0.79,0.00657,F,0.0769,-5.756,1,0.0432,167.816,4,0.933,Cool,-1,-1,Excellent
2016,Wake Up - Single,Sizzla,reggae,Wake Up,0.000678,0.42,192296,0.778,0,G,0.626,-5.001,0,0.301,75.325,4,0.642,Empowering,0,1,Excellent
2016,Welcome to Jamrock (UK Version),Damian Marley,reggae,Road To Zion,0.106,0.662,317333,0.698,0,D,0.107,-6.337,0,0.221,93.322,4,0.441,Cool,-1,-1,Excellent
2016,Inna Heights,Buju Banton,reggae,Hills And Valleys,0.477,0.687,273040,0.544,0,C,0.0937,-8.642,1,0.162,72.082,4,0.742,Lively,1,2,Excellent
2016,Life,Sizzla,reggae,Marijuana,0.0879,0.716,240760,0.58,0,F#,0.0919,-7.906,0,0.281,89.204,4,0.696,Cool,-1,-1,Excellent
2016,Pressure Drop: The Definitive Collection,Toots & The Maytals,reggae,Funky Kingston,0.0884,0.765,294773,0.571,0.000409,G#,0.0498,-7.766,1,0.108,98.956,4,0.922,Cool,-1,-1,Excellent
2016,Dangerously Roots - Journey From August Town,Duane Stephenson,reggae,Cool Runnings,0.0337,0.852,234800,0.564,0,E,0.0546,-6.409,0,0.181,73.241,4,0.766,Cool,-1,-1,Excellent
2016,Tanya...Collection Of Hits,Tanya Stephens,reggae,It's A Pity,0.00788,0.66,253160,0.811,0,E,0.0145,-5.448,1,0.332,139.619,4,0.821,Energizing,2,0,Excellent
2016,70's Pop,10cc,reggae,Dreadlock Holiday,0.435,0.837,267747,0.407,0.000487,E,0.174,-12.416,0,0.0563,105.013,4,0.922,Cool,-1,-1,Excellent
2016,The Very Best Of The Wailing Souls,Wailing Souls,reggae,Firehouse Rock,0.2,0.814,253867,0.407,0.00253,F#,0.159,-13.455,1,0.0536,130.355,4,0.906,Cool,-1,-1,Excellent
2016,Reign Of Fire,Capleton,reggae,That Day Will Come,0.0674,0.672,246453,0.839,0,A,0.114,-5.034,0,0.114,153.37,4,0.917,Energizing,2,0,Excellent
2016,Lava Ground,I Wayne,reggae,Living In Love,0.122,0.608,213133,0.827,0,A,0.176,-4.848,0,0.242,78.524,4,0.964,Energizing,2,0,Excellent
2016,Ancient Future,Protoje,reggae,Who Knows,0.0909,0.683,208467,0.724,0,D,0.339,-4.436,0,0.0988,80.932,4,0.742,Cool,-1,-1,Excellent
2016,The Best Of Shaggy,Maxi Priest,reggae,That Girl - feat. Shaggy,0.056,0.667,240947,0.698,0,D,0.335,-7.35,0,0.119,138.654,4,0.662,Cool,-1,-1,Excellent
2016,Kaya - Deluxe Edition,Bob Marley & The Wailers,reggae,Kaya,0.0068,0.815,195880,0.529,1.72E-05,G#,0.0955,-11.37,1,0.066,97.63,4,0.857,Cool,-1,-1,Excellent
2016,Reign Of Fire,Capleton,reggae,That Day Will Come,0.0647,0.696,246453,0.837,0,A,0.113,-5.034,0,0.118,153.294,4,0.916,Energizing,2,0,Excellent
2016,Fly Rasta,Ziggy Marley,reggae,Fly Rasta,0.0621,0.816,219907,0.694,0,A#,0.0615,-5.94,1,0.156,112.957,4,0.822,Energizing,2,0,Excellent
2016,Too Long In Slavery,Culture,reggae,The International Herb,0.0585,0.825,200960,0.433,0,D,0.0618,-13.085,0,0.337,127.686,4,0.687,Lively,1,2,Excellent
2016,Crystal Woman & Musik - Two Riddim Sampler,Lutan Fyah,reggae,When mi rise it,0.224,0.693,254813,0.783,0,E,0.214,-3.993,0,0.215,77.769,4,0.774,Cool,-1,-1,Excellent
2016,Cocodi Rock !!! - Remastered Edition,The Wailers,reggae,Cocody Rock,0.107,0.796,294000,0.669,0.000113,D#,0.0891,-6.333,0,0.0911,147.374,4,0.96,Cool,-1,-1,Excellent
2016,Collector's Classics,Jacob Miller,reggae,Tenement Yard,0.445,0.887,159173,0.387,0,C#,0.103,-13.19,1,0.212,144.184,4,0.973,Cool,-1,-1,Excellent
2016,Hot Shot (International Version #2),Shaggy,reggae,Angel,0.116,0.74,235133,0.766,0,D#,0.0406,-2.939,1,0.178,170.531,4,0.807,Cool,-1,-1,Excellent
2016,Stay Bless,Kiko Bun,reggae,Stay Bless,0.0411,0.636,207463,0.817,0,D#,0.878,-4.492,1,0.161,148.46,4,0.804,Cool,-1,-1,Excellent
2016,War Ina Babylon,Max Romeo,reggae,Chase The Devil,0.0807,0.838,207667,0.34,0,B,0.105,-14.334,1,0.565,149.079,4,0.836,Cool,-1,-1,Excellent
2016,Coconut Girl,Local Uprising,reggae,Coconut Girl,0.187,0.852,197590,0.668,0.0134,F#,0.207,-6.72,1,0.0478,136.962,4,0.752,Energizing,2,0,Excellent
2016,Looking,Chante,reggae,Looking,0.0143,0.894,243032,0.463,0,G,0.227,-9.992,1,0.367,94.005,4,0.666,Empowering,0,1,Excellent
2017,Go Back,Lapi Mariner,reggae,Go Back,0.219,0.787,211479,0.655,0,C,0.0836,-5.303,1,0.0419,141.99,4,0.962,Cool,-1,-1,Excellent
2017,Love Today - Single,Katchafire,reggae,Love Today,0.0141,0.682,246779,0.69,0,A,0.299,-5.654,1,0.103,165.871,4,0.576,Cool,-1,-1,Excellent
2017,The Trail,Leilani Wolfgramm,reggae,The Trail,0.0458,0.721,240811,0.785,0.0393,B,0.183,-5.583,1,0.0838,148.059,4,0.555,Energizing,2,0,Excellent
2017,Can't Get Enough,Eli Mac,reggae,Can't Get Enough,0.036,0.697,200385,0.456,0.0445,A#,0.09,-9.483,0,0.0568,158.986,4,0.577,Cool,-1,-1,Excellent
2017,Colors,Mahkess,reggae,Dance & Groove (feat. Fiji),0.00241,0.871,262408,0.749,0,C#,0.0395,-5.291,0,0.0923,99.998,4,0.884,Energizing,2,0,Excellent
2017,Today's a New Day,Common Kings,reggae,Today's a New Day,0.0326,0.838,213674,0.688,1.24E-05,A#,0.219,-6.173,1,0.198,84.992,4,0.266,Cool,-1,-1,Excellent
2017,Live Wire,Leilani Wolfgramm,reggae,Live Wire,0.000854,0.641,216296,0.666,0.00401,B,0.265,-5.907,0,0.0382,121.545,4,0.181,Cool,-1,-1,Excellent
2017,Addicted - Single,Katchafire,reggae,Addicted,0.0712,0.633,203267,0.624,0,E,0.338,-7.487,1,0.217,175.185,4,0.8,Cool,-1,-1,Excellent
2017,Brown Boys,Damon Williams,reggae,Shaky Girl,0.622,0.573,197373,0.601,0,G#,0.366,-5.993,0,0.0461,119.96,4,0.636,Empowering,0,1,Excellent
2017,We Are Culture.,Culture Crew,reggae,We Are Culture.,0.00135,0.646,246489,0.634,0,E,0.327,-7.477,0,0.0436,160.061,4,0.555,Cool,-1,-1,Excellent
2017,Broken Crowns,Matisyahu,reggae,Broken Crowns,0.0189,0.753,212000,0.676,1.79E-05,F#,0.113,-5.326,0,0.0678,99.991,4,0.47,Romantic,-1,1,Excellent
2017,Cali Girl,Common Kings,reggae,Cali Girl,0.172,0.867,184413,0.7,0,B,0.0536,-5.301,1,0.0768,130.062,4,0.865,Cool,-1,-1,Excellent
2017,I Will,The Green,reggae,I Will,0.00824,0.828,196341,0.732,0,F,0.0512,-5.05,0,0.147,139.979,4,0.96,Energizing,2,0,Excellent
2017,Walk This World,Chala,reggae,Sweet Maui,0.126,0.837,200000,0.69,0,B,0.0905,-5.503,1,0.06,149.979,4,0.725,Cool,-1,-1,Excellent
2017,Sea of Love,Kimie Miner,reggae,Sea of Love,0.625,0.596,195000,0.278,0,A,0.112,-10.555,1,0.0288,90.137,4,0.523,Romantic,-1,1,Excellent
2017,Mr Sensi,Eli Mac,reggae,Mr Sensi,0.11,0.728,231500,0.632,0,E,0.273,-7.422,0,0.163,144.818,4,0.873,Energizing,2,0,Excellent
2017,Think of Me,Pati,reggae,Kiss and Say Goodbye,0.0521,0.768,241277,0.363,0,F#,0.158,-9.17,1,0.0651,139.941,4,0.7,Cool,-1,-1,Excellent
2017,Love & Affection,Three Houses Down,reggae,Love & Affection,0.317,0.643,223360,0.585,0,C#,0.0942,-5.969,0,0.244,80.062,4,0.678,Cool,-1,-1,Excellent
2017,A Dollar Short & a Minute Late,Landon McNamara,reggae,Don't Go Away,0.155,0.917,214552,0.448,0,G#,0.0693,-6.907,0,0.0681,116.032,4,0.808,Cool,-1,-1,Excellent
2017,He Kanaka (feat. The Vitals 808),Ka'ikena Scanlan,reggae,He Kanaka,0.607,0.833,183375,0.56,0,D#,0.104,-7.107,0,0.0484,120.965,4,0.871,Cool,-1,-1,Excellent
2017,Thicker Than Blood,Lovd Ones,reggae,Sail Away (feat. Leilani Wolfgramm),0.384,0.922,308800,0.311,0,F,0.0685,-8.258,1,0.0636,119.945,4,0.732,Cool,-1,-1,Excellent
2017,I Love You,Sammielz,reggae,I Love You,0.373,0.738,235566,0.68,5.55E-05,A,0.259,-5.226,1,0.0539,90.075,4,0.441,Cool,-1,-1,Excellent
2017,Sweet Sugah,Kawao,reggae,Sweet Sugah,0.0105,0.692,220137,0.722,0,G,0.0775,-4.201,0,0.174,176.94,4,0.852,Cool,-1,-1,Excellent
2017,We Are Hawaii's Finest,Ekolu,reggae,We Are Hawaii's Finest,0.23,0.845,241250,0.677,0,B,0.338,-5.515,0,0.0464,139.999,4,0.746,Romantic,-1,1,Excellent
2017,Nice to See U Trying,Bo Napoleon,reggae,Nice to See U Trying,0.106,0.679,177512,0.517,0,E,0.0691,-7.394,1,0.189,76.543,4,0.702,Cool,-1,-1,Excellent
2017,Reborn,Spawnbreezie,reggae,Like U Love Me,0.159,0.428,206809,0.848,0,A#,0.339,-5.905,0,0.0853,93.875,4,0.438,Empowering,0,1,Excellent
2018,Wanna Be Loved,Zander,reggae,Wanna Be Loved,0.782,0.778,170208,0.391,0,F#,0.103,-8.469,0,0.116,145.879,4,0.851,Lively,1,2,Excellent
2018,4 the People,Rebel Souljahz,reggae,Chauffeur,0.0569,0.706,286512,0.687,2.18E-05,F#,0.146,-5.752,1,0.207,171.805,4,0.707,Cool,-1,-1,Poor
2018,Did You Know?,Fiji,reggae,Did You Know?,0.165,0.788,264735,0.553,0,A#,0.112,-8.166,0,0.0686,130.009,4,0.895,Melancholy,-2,-1,Poor
2018,Jugglerz City,J Boog,reggae,Worth My Time,0.0243,0.721,180381,0.667,0,E,0.054,-5.154,1,0.191,86.011,4,0.868,Cool,-1,-1,Poor
2018,Best Of,Maoli,reggae,Rocky Road,0.327,0.755,269302,0.796,0,D,0.096,-6.146,0,0.127,84.95,4,0.962,Cool,-1,-1,Poor
2018,Hawai'i,Hot Rain,reggae,Hawai'i,0.107,0.84,259912,0.559,8.27E-06,B,0.174,-7.76,1,0.0608,132.903,4,0.84,Lively,1,2,Poor
2018,The Beginning,Sammielz,reggae,Let Us Be,0.144,0.689,258625,0.474,0,G#,0.131,-7.256,1,0.0378,90.041,4,0.791,Cool,-1,-1,Poor
2018,Find Ya Riddum (feat. Jemere Morgan),Jordan T,reggae,Find Ya Riddum (feat. Jemere Morgan),0.459,0.686,194125,0.725,0,D#,0.547,-5.854,1,0.137,151.962,4,0.961,Energizing,2,0,Poor
2018,Burn It Down - single,Katchafire,reggae,If I Had The World,0.0349,0.679,215533,0.682,0,E,0.0841,-4.759,1,0.0485,145.874,4,0.832,Cool,-1,-1,Poor
2018,She Knows What She's Doing,Samu,reggae,She Knows What She's Doing,0.263,0.796,202493,0.555,2.10E-06,G,0.0644,-7.657,0,0.0876,74.997,4,0.961,Cool,-1,-1,Poor
2018,Mama Roots (feat. J Boog),The Green,reggae,Mama Roots (feat. J Boog),0.055,0.687,231757,0.689,0,E,0.304,-4.469,1,0.186,149.922,4,0.727,Cool,-1,-1,Poor
2018,Reclamation,Tribal Theory,reggae,My Roots,0.269,0.841,217324,0.582,0,G,0.1,-7.178,1,0.0574,139.963,4,0.93,Cool,-1,-1,Poor
2018,Talking,Positive Motion,reggae,Talking,0.236,0.834,213808,0.838,0,F#,0.0751,-3.359,0,0.0634,73.982,4,0.966,Energizing,2,0,Poor
2018,Burn It Down - single,Katchafire,reggae,Burn It Down,0.0189,0.773,202639,0.757,1.09E-06,A#,0.0768,-3.994,1,0.0342,120.003,4,0.922,Energizing,2,0,Poor
2018,Everlasting,Raging Fyah,reggae,Live Your Life (feat. J Boog & Busy Signal),0.066,0.659,213000,0.69,0,E,0.104,-4.109,1,0.203,81.858,4,0.687,Energizing,2,0,Poor
2018,Fantastic Freeriding The Next Chapter,Kabanjak,reggae,Revelation Dub,0.0327,0.521,215000,0.807,0.841,E,0.125,-7.954,1,0.0852,163.998,4,0.647,Aggressive,2,-2,Poor
2018,True Reggae,Augustus Pablo,reggae,King Tubby Meets The Rockers Uptown,0.0324,0.768,151487,0.739,0.85,A#,0.316,-10.412,1,0.0502,133.689,4,0.874,Cool,-1,-1,Poor
2018,Good Times Skank: Joey Jay (Good Times Sound System),Roots Radics,reggae,The Alien Aborts,0.0243,0.752,198547,0.491,0.499,G#,0.264,-12.526,1,0.0731,147.942,4,0.531,Aggressive,2,-2,Poor
2018,Smoke The Herb: The 2nd Pound,Anthony B,reggae,Low Di Herb,0.449,0.714,200533,0.489,5.47E-05,F#,0.0759,-10.305,1,0.315,172.291,4,0.826,Energizing,2,0,Poor
2018,Breaking Out,Jah Free,reggae,Hear Me Dub,7.06E-05,0.84,223980,0.375,0.877,A,0.0905,-13.114,1,0.0739,129.269,4,0.762,Energizing,2,0,Poor
2018,Trojan Dub Collection,Tommy McCook,reggae,A Dancing Version,0.00687,0.677,146053,0.836,0.742,G,0.108,-4.894,1,0.11,82.309,4,0.643,Cool,-1,-1,Poor
2018,Scientist Rids The World Of The Curse Of The Evil Vampires,Scientist,reggae,Your Teeth In My Neck,0.0615,0.836,278307,0.492,0.00936,D#,0.0482,-8.463,0,0.259,145.138,4,0.528,Cool,-1,-1,Poor
2018,Tree Of Satta,The Abyssinians,reggae,Satta Massa Gana,0.294,0.564,217573,0.705,0,D#,0.425,-5.938,0,0.0543,75.102,4,0.701,Cool,-1,-1,Poor
2018,Original Sounds Of The Zion,Zion Train,reggae,Earthquake,0.00113,0.709,278947,0.93,0.81,D,0.36,-6.787,0,0.0398,145.01,4,0.801,Energizing,2,0,Poor
2018,Scientist Rids The World Of The Curse Of The Evil Vampires,Scientist,reggae,Blood On His Lips,0.135,0.907,180467,0.571,0.722,F#,0.367,-9.959,0,0.151,143.329,4,0.774,Cool,-1,-1,Poor
2018,Trojan Dub Collection,The G.G. All Stars,reggae,Love Of Jah Jah Children,0.349,0.755,151560,0.55,0.866,F#,0.0924,-7.675,0,0.25,78.578,4,0.846,Cool,-1,-1,Poor
2018,Island Records Reggae Box Set - War Ina Babylon,Jah Lion,reggae,Soldier And Police War,0.0482,0.907,248573,0.556,0,G#,0.276,-11.332,0,0.132,127.51,4,0.965,Cool,-1,-1,Poor
2018,Trojan Dub Collection,The Upsetters,reggae,Dub Dat,0.00198,0.909,202040,0.512,0.654,D#,0.0663,-7.948,0,0.174,133.98,4,0.791,Energizing,2,0,Poor
2018,The Frontline,East Park Reggae Collective,reggae,Bomber Jacket,0.019,0.716,214707,0.694,0.00381,F#,0.089,-7.475,0,0.118,78.175,4,0.447,Cool,-1,-1,Poor
2018,Satta Dub,The Abyssinians,reggae,African Dub,0.00474,0.804,132027,0.21,0.0156,F#,0.0706,-18.514,0,0.0479,130.497,4,0.851,Energizing,2,0,Poor
2018,The Inspirational Sounds Of Mad Professor,Mad Professor,reggae,Asylum Of Dub,0.00559,0.727,237573,0.397,0.64,A#,0.243,-10.829,1,0.0373,136.423,4,0.56,Energizing,2,0,Poor
2018,Uptown Top Ranking,The Upsetters,reggae,Return Of Django,0.12,0.752,149444,0.595,0.846,A#,0.128,-9.306,1,0.04,76.998,4,0.949,Cool,-1,-1,Poor
2018,Trojan Dub Collection,King Tubby,reggae,King Tubby's Conversation - Dub,0.0642,0.777,189467,0.604,0.825,B,0.0536,-9.324,1,0.0587,137.381,4,0.651,Energizing,2,0,Poor
2018,Scientist Rids The World Of The Curse Of The Evil Vampires,Scientist,reggae,Dance Of The Vampires,0.0479,0.798,205627,0.757,0.675,B,0.328,-7.576,1,0.174,136.993,4,0.74,Cool,-1,-1,Poor
2018,Forces Of Victory,Linton Kwesi Johnson,reggae,It Noh Funny,0.000449,0.737,223600,0.435,0.000447,G#,0.0326,-15.229,0,0.163,135.984,4,0.461,Energizing,2,0,Poor
2018,Dub Plates Vol. 3,Twilight Circus Dub Sound System,reggae,Slicer Dub Plate,0.021,0.634,278947,0.824,0.849,E,0.35,-5.918,0,0.0686,133.541,4,0.396,Aggressive,2,-2,Poor
2018,Reggae Chartbusters Vol. 6,Linval Thompson,reggae,I Love Marijuana,0.0026,0.903,204227,0.617,0.00103,A#,0.0791,-7.277,0,0.0645,124.167,4,0.84,Cool,-1,-1,Poor
2018,African Anthem Deluxe: The Mikey Dread Show Dubwise,Mikey Dread,reggae,Saturday Night Style - Dub / Instrumental Reggae Music,0.249,0.73,293347,0.847,0.143,G,0.9,-7.454,0,0.0528,123.878,4,0.643,Energizing,2,0,Poor
2018,True Reggae,Black Uhuru,reggae,Guess Who's Coming To Dinner,0.0622,0.87,293067,0.542,0.00647,F,0.105,-11.072,0,0.0673,133.724,4,0.736,Energizing,2,0,Poor
2018,Dub Massive Vol. 1,Jah Thomas,reggae,White Rice Dub,0.0408,0.761,179266,0.662,0.858,E,0.0872,-10.303,1,0.112,137.332,4,0.458,Aggressive,2,-2,Poor
2018,"African Roots, Act 1",Wackies,reggae,Betrayers Call,0.175,0.608,182360,0.538,0.904,E,0.108,-11.874,1,0.0469,155.562,4,0.509,Cool,-1,-1,Poor
2018,Jazzie B Presents School Days,Big Youth,reggae,Hit The Road Jack,0.0021,0.642,187333,0.669,2.69E-06,A#,0.311,-8.943,0,0.0686,141.946,4,0.731,Cool,-1,-1,Poor
2018,Police In Helicopter Rhythm,"John Holt, Sizzla",reggae,Police In Helicopter - N/A,0.345,0.759,184667,0.764,0,D#,0.137,-5.314,1,0.105,77.002,4,0.909,Cool,-1,-1,Poor
2018,Dub To Africa,Prince Far I,reggae,Dub To Africa,1.70E-05,0.755,199973,0.439,0.699,F,0.254,-11.276,0,0.0448,129.815,4,0.499,Cool,-1,-1,Poor
2018,Dub Massive Vol. 1,Sly & Robbie,reggae,Burial Dub,0.0682,0.748,256480,0.563,0.821,F#,0.36,-12.31,1,0.0846,122.788,4,0.836,Aggressive,2,-2,Poor
2018,Reggae Rasta Dub,Sly & Robbie Meet King Tubby,reggae,Roots Of Africa Dub,0.0063,0.864,213640,0.253,0.862,A#,0.127,-19.09,0,0.0583,124.92,4,0.458,Cool,-1,-1,Poor
2018,Dub Come Save Me,Roots Manuva,reggae,Highest Grade Dub,0.0266,0.787,226480,0.631,0.813,G#,0.253,-5.364,1,0.0597,97.021,4,0.578,Aggressive,2,-2,Average
2018,Nothing To Proove,Overproof Soundsystem Ft. Chesire Cat,reggae,The 'Erb,0.00342,0.933,249940,0.792,1.25E-06,E,0.67,-7.913,1,0.0842,139.745,4,0.917,Cool,-1,-1,Average
2018,George Phang: Power House Selector's Choice Vol. 4,Charlie Chaplin,reggae,Batta Batta,0.0866,0.875,200293,0.777,0.091,B,0.206,-5.379,1,0.043,95.242,4,0.636,Cool,-1,-1,Average
2018,Shapes 10:02,Natural Self,reggae,Midnight Sun - Prince Fatty Dub,0.0459,0.65,247640,0.762,0.599,F,0.31,-5.88,1,0.0975,82.87,4,0.763,Energizing,2,0,Average
2018,Bass Température,High Tone,reggae,Mother Dubber,0.00427,0.589,315587,0.638,0.839,E,0.0934,-8.87,1,0.0468,82.071,4,0.164,Cool,-1,-1,Average
2018,Shapes 10:02,Alice Russell,reggae,Hurry On Now - Boub Remix,0.0892,0.791,268187,0.536,0.145,G#,0.102,-9.336,1,0.0612,166.679,4,0.848,Cool,-1,-1,Average
2018,Indubstria,B.R. Stylers,reggae,Let them Shine (Dub Version),7.07E-05,0.708,189160,0.769,0.68,G#,0.37,-8.658,0,0.0622,144.005,4,0.816,Energizing,2,0,Average
